GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US040134224041,040134224041,"Block Group 1, Census Tract 4224.04, Maricopa County, Arizona",1996,981,65,81,84,58,33,13,12,26,73,68,70,95,72,71,58,24,25,9,7,19,12,6,0,1015,69,69,74,65,30,11,12,31,87,66,82,87,85,77,70,19,17,11,13,20,7,5,8
1500000US040134224042,040134224042,"Block Group 2, Census Tract 4224.04, Maricopa County, Arizona",2338,1179,67,83,104,78,64,24,13,44,41,51,61,68,127,144,76,35,30,21,15,15,12,3,3,1159,57,70,109,77,47,19,13,47,39,48,59,83,149,123,82,30,31,11,17,14,12,13,9
1500000US040134225011,040134225011,"Block Group 1, Census Tract 4225.01, Maricopa County, Arizona",1412,693,72,59,67,41,20,12,14,42,59,50,31,38,39,59,32,12,11,9,7,6,8,0,5,719,59,54,56,21,13,4,12,32,67,55,40,41,70,69,40,11,7,10,11,15,11,7,14
1500000US040134225012,040134225012,"Block Group 2, Census Tract 4225.01, Maricopa County, Arizona",1690,828,71,74,72,35,18,15,17,62,81,64,52,40,58,66,38,8,19,5,10,7,6,6,4,862,74,64,63,43,28,13,16,47,74,63,56,51,57,79,48,11,20,9,13,11,14,5,3
1500000US040134225013,040134225013,"Block Group 3, Census Tract 4225.01, Maricopa County, Arizona",940,504,39,31,39,36,21,6,6,31,37,31,37,37,46,34,24,12,11,4,7,8,3,1,3,436,22,31,29,18,20,5,3,23,28,32,36,41,38,43,22,10,7,8,3,6,4,4,3
1500000US040134225014,040134225014,"Block Group 4, Census Tract 4225.01, Maricopa County, Arizona",1601,803,63,63,64,34,22,13,7,39,67,78,57,43,62,44,53,17,33,10,13,9,8,3,1,798,54,46,64,46,18,8,10,31,63,57,68,57,48,55,52,22,30,12,11,15,16,7,8
1500000US040134225021,040134225021,"Block Group 1, Census Tract 4225.02, Maricopa County, Arizona",1665,838,92,75,54,42,27,15,12,34,77,73,58,55,65,59,31,10,16,10,6,13,7,2,5,827,71,64,61,33,20,12,16,42,68,65,57,57,66,66,45,15,25,11,8,7,9,4,5
1500000US040134225022,040134225022,"Block Group 2, Census Tract 4225.02, Maricopa County, Arizona",625,322,18,28,31,18,15,4,6,24,17,12,12,10,20,19,35,8,10,5,6,9,5,4,6,303,15,15,25,25,11,4,5,12,15,9,10,13,26,34,19,10,5,7,11,8,7,7,10
1500000US040134225023,040134225023,"Block Group 3, Census Tract 4225.02, Maricopa County, Arizona",2345,1186,135,112,105,48,44,24,31,65,133,128,82,74,69,51,29,8,14,4,10,8,3,3,6,1159,128,139,84,46,35,21,21,62,118,109,92,62,65,53,39,14,19,7,8,18,6,5,8
1500000US040134225024,040134225024,"Block Group 4, Census Tract 4225.02, Maricopa County, Arizona",1451,713,42,46,55,29,21,7,13,35,59,51,43,55,57,53,46,17,24,13,13,10,12,7,5,738,55,46,49,31,18,9,7,26,61,47,49,55,56,53,54,15,28,10,18,17,21,6,7
1500000US040134225031,040134225031,"Block Group 1, Census Tract 4225.03, Maricopa County, Arizona",1319,656,51,66,56,42,25,12,11,29,46,74,40,35,38,43,28,18,15,6,8,6,4,3,0,663,58,47,58,22,16,7,10,41,51,51,49,37,46,50,37,11,19,8,7,17,7,8,6
1500000US040134225032,040134225032,"Block Group 2, Census Tract 4225.03, Maricopa County, Arizona",1836,916,96,78,64,44,35,22,28,54,125,80,58,50,50,50,23,10,13,11,3,10,8,1,3,920,99,74,51,40,38,23,20,66,95,66,60,57,50,50,52,15,19,6,6,18,8,2,5
1500000US040134225033,040134225033,"Block Group 3, Census Tract 4225.03, Maricopa County, Arizona",1862,974,77,86,85,57,40,21,18,68,90,73,68,70,61,62,42,11,13,5,3,13,6,1,4,888,75,71,71,50,23,9,18,50,91,69,74,57,73,53,41,15,10,12,9,6,5,5,1
1500000US040134225034,040134225034,"Block Group 4, Census Tract 4225.03, Maricopa County, Arizona",1316,655,67,64,38,26,26,11,13,33,79,58,51,47,39,32,19,15,11,3,7,8,5,1,2,661,69,44,55,31,30,14,11,32,74,50,46,30,38,35,34,8,25,5,7,8,7,4,4
1500000US040134225041,040134225041,"Block Group 1, Census Tract 4225.04, Maricopa County, Arizona",1317,656,43,40,41,31,21,19,9,31,49,35,43,35,41,58,69,17,24,5,11,8,8,8,10,661,33,37,47,27,21,10,3,25,44,30,38,33,57,89,62,16,22,12,11,14,14,7,9
1500000US040134225042,040134225042,"Block Group 2, Census Tract 4225.04, Maricopa County, Arizona",1610,799,72,72,73,45,21,15,15,39,101,57,54,39,47,47,40,14,13,3,11,8,7,2,4,811,67,62,50,34,24,10,15,37,97,83,45,48,55,55,49,13,24,11,12,12,5,2,1
1500000US040134225043,040134225043,"Block Group 3, Census Tract 4225.04, Maricopa County, Arizona",1744,852,68,97,44,27,26,20,14,52,84,73,56,37,41,65,59,20,23,11,3,13,11,4,4,892,69,52,43,27,21,22,17,67,97,62,53,46,53,74,56,24,26,14,21,10,20,12,6
1500000US040134225061,040134225061,"Block Group 1, Census Tract 4225.06, Maricopa County, Arizona",2008,985,75,85,71,54,33,15,16,57,96,58,47,71,70,78,59,19,22,9,16,9,10,9,6,1023,73,71,71,35,48,7,18,65,84,64,59,77,87,88,61,19,23,17,13,13,11,8,11
1500000US040134225062,040134225062,"Block Group 2, Census Tract 4225.06, Maricopa County, Arizona",402,196,4,12,21,20,11,2,1,3,4,7,4,13,20,20,17,6,12,8,4,5,0,1,1,206,11,17,24,11,5,5,1,3,4,4,10,16,17,15,23,7,12,3,3,4,5,3,3
1500000US040134225063,040134225063,"Block Group 3, Census Tract 4225.06, Maricopa County, Arizona",807,393,21,43,30,27,18,6,6,21,10,20,17,14,43,34,34,8,18,5,5,5,2,2,4,414,21,29,46,35,19,6,3,14,10,24,23,22,38,46,29,12,7,4,7,4,2,5,8
1500000US040134225064,040134225064,"Block Group 4, Census Tract 4225.06, Maricopa County, Arizona",530,265,15,20,24,20,10,3,2,8,20,23,12,17,23,16,20,1,10,4,7,2,4,3,1,265,21,12,16,13,4,4,1,12,19,20,8,17,31,16,20,6,11,7,3,9,6,3,6
1500000US040134225065,040134225065,"Block Group 5, Census Tract 4225.06, Maricopa County, Arizona",1325,611,44,55,46,39,18,10,7,19,29,50,27,42,65,58,36,14,11,11,7,10,4,5,4,714,56,43,46,45,17,8,9,25,48,44,46,45,62,59,45,22,22,8,16,14,18,7,9
1500000US040134225071,040134225071,"Block Group 1, Census Tract 4225.07, Maricopa County, Arizona",1947,920,37,48,66,54,40,15,11,30,53,53,40,59,78,71,77,21,26,29,26,37,22,16,11,1027,51,60,62,55,29,12,11,42,55,41,42,77,89,105,80,28,34,27,25,31,30,28,13
1500000US040134225072,040134225072,"Block Group 2, Census Tract 4225.07, Maricopa County, Arizona",1627,803,42,73,78,58,22,7,4,19,43,45,53,63,69,61,55,16,23,8,22,15,15,7,5,824,36,68,82,43,19,8,8,20,44,39,49,78,66,70,62,15,21,18,14,27,19,9,9
1500000US040134225073,040134225073,"Block Group 3, Census Tract 4225.07, Maricopa County, Arizona",949,474,20,31,62,35,16,9,10,14,16,24,22,27,45,44,36,10,22,5,5,7,7,5,2,475,23,41,53,30,6,5,3,13,15,23,20,41,50,52,33,11,16,7,4,9,9,8,3
1500000US040134225081,040134225081,"Block Group 1, Census Tract 4225.08, Maricopa County, Arizona",1652,824,66,55,69,57,26,11,9,43,48,52,44,41,74,73,58,21,19,14,15,15,7,1,6,828,43,68,88,41,23,8,6,32,48,38,53,77,73,65,66,19,22,8,11,17,6,6,10
1500000US040134225082,040134225082,"Block Group 2, Census Tract 4225.08, Maricopa County, Arizona",2018,1023,66,76,67,67,41,17,13,45,84,71,78,63,74,81,59,23,36,17,16,14,9,5,1,995,66,61,71,40,29,18,15,46,83,66,57,70,79,86,72,36,21,25,12,12,9,8,13
1500000US040134225091,040134225091,"Block Group 1, Census Tract 4225.09, Maricopa County, Arizona",2312,1122,91,89,97,66,27,17,15,40,87,67,66,109,92,94,57,24,22,9,5,15,11,11,11,1190,78,77,106,76,38,23,17,34,75,72,79,102,124,106,67,17,19,8,13,20,18,10,11
1500000US040134225092,040134225092,"Block Group 2, Census Tract 4225.09, Maricopa County, Arizona",788,396,31,23,35,26,24,3,5,10,16,29,19,35,38,39,23,7,8,5,6,7,2,4,1,392,19,24,43,24,6,7,7,8,28,20,17,44,36,38,23,9,15,1,6,8,4,2,3
1500000US040134225093,040134225093,"Block Group 3, Census Tract 4225.09, Maricopa County, Arizona",2013,910,48,68,79,50,40,19,11,32,36,59,49,77,82,81,59,24,25,12,18,12,16,8,5,1103,48,78,93,48,35,13,14,34,65,58,80,94,102,85,69,39,35,16,25,25,22,13,12
1500000US040134225101,040134225101,"Block Group 1, Census Tract 4225.10, Maricopa County, Arizona",1515,759,35,64,106,64,29,13,12,26,15,25,36,75,88,63,48,10,13,5,10,11,5,1,5,756,27,51,87,67,30,14,10,26,18,33,42,86,86,70,35,8,14,7,6,10,5,9,15
1500000US040134225102,040134225102,"Block Group 2, Census Tract 4225.10, Maricopa County, Arizona",764,390,22,41,43,29,10,4,8,13,14,9,20,19,41,38,27,9,14,6,8,10,3,2,0,374,19,34,41,19,19,4,5,13,15,12,17,33,35,32,32,7,6,7,8,6,7,1,2
1500000US040134225103,040134225103,"Block Group 3, Census Tract 4225.10, Maricopa County, Arizona",1137,564,50,38,57,48,18,16,6,17,31,32,31,60,55,32,25,7,11,7,7,5,8,1,2,573,28,74,47,45,10,3,2,13,32,37,46,68,52,39,29,3,18,4,5,7,4,6,1
1500000US040134225111,040134225111,"Block Group 1, Census Tract 4225.11, Maricopa County, Arizona",1536,797,66,69,75,50,32,13,9,36,46,46,49,67,77,51,30,14,21,8,15,12,7,3,1,739,48,70,55,48,24,10,7,27,41,49,57,69,73,34,36,18,22,16,7,8,8,7,5
1500000US040134225112,040134225112,"Block Group 2, Census Tract 4225.11, Maricopa County, Arizona",1508,763,54,59,76,61,31,8,12,18,34,38,48,65,68,73,39,10,20,7,19,7,12,3,1,745,51,53,67,36,29,12,11,31,36,36,62,65,73,63,34,8,22,12,10,17,13,3,1
1500000US040134225121,040134225121,"Block Group 1, Census Tract 4225.12, Maricopa County, Arizona",2240,1125,95,111,139,74,35,16,8,32,71,61,108,119,92,62,35,11,14,7,9,12,5,3,6,1115,83,87,114,84,27,8,8,33,84,83,103,121,90,62,26,22,22,11,14,15,7,5,6
1500000US040134225122,040134225122,"Block Group 2, Census Tract 4225.12, Maricopa County, Arizona",2797,1382,86,93,143,96,42,19,19,41,74,81,92,120,153,99,79,28,24,21,21,29,13,2,7,1415,79,114,156,86,42,14,10,39,68,85,99,138,146,105,66,24,38,17,18,29,13,11,18
1500000US040134225131,040134225131,"Block Group 1, Census Tract 4225.13, Maricopa County, Arizona",799,341,5,7,3,1,1,2,0,7,3,6,3,6,7,8,17,13,15,12,28,49,51,50,47,458,1,2,1,1,2,0,0,1,2,6,1,5,8,14,34,12,42,17,48,67,70,63,61
1500000US040134225132,040134225132,"Block Group 2, Census Tract 4225.13, Maricopa County, Arizona",1925,919,72,58,88,53,32,16,26,36,66,55,62,65,81,65,67,17,15,7,15,8,10,3,2,1006,69,93,87,65,30,20,9,33,91,59,67,76,79,79,60,11,25,5,12,15,3,7,11
1500000US040134225133,040134225133,"Block Group 3, Census Tract 4225.13, Maricopa County, Arizona",1556,777,63,61,66,36,25,13,14,28,57,58,55,43,41,60,47,23,18,9,10,17,16,6,11,779,45,66,57,44,19,11,12,25,63,61,45,49,48,73,55,12,25,9,14,18,7,13,8
1500000US040134225141,040134225141,"Block Group 1, Census Tract 4225.14, Maricopa County, Arizona",2112,1032,82,63,78,50,35,15,14,75,141,91,62,57,59,70,55,19,26,6,13,9,5,4,3,1080,82,55,69,48,29,14,22,85,141,104,64,59,78,84,66,14,18,10,7,9,7,7,8
1500000US040134225142,040134225142,"Block Group 2, Census Tract 4225.14, Maricopa County, Arizona",2240,1099,100,96,80,49,30,16,10,61,103,107,78,82,72,72,49,9,31,14,5,18,5,6,6,1141,85,93,82,47,24,19,20,59,116,96,74,86,83,78,50,25,27,14,13,16,16,12,6
1500000US040134226061,040134226061,"Block Group 1, Census Tract 4226.06, Maricopa County, Arizona",3539,1764,142,212,217,112,56,16,17,28,41,53,136,179,160,129,72,34,50,30,17,32,18,11,2,1775,131,196,212,110,43,13,12,34,45,81,156,173,145,119,87,35,44,27,24,31,21,15,21
1500000US040134226062,040134226062,"Block Group 2, Census Tract 4226.06, Maricopa County, Arizona",2356,1169,79,103,135,76,49,19,12,26,48,65,89,96,98,91,62,17,28,10,14,28,13,8,3,1187,91,117,113,77,39,13,8,20,49,80,86,119,99,80,72,17,21,15,22,21,9,8,11
1500000US040134226063,040134226063,"Block Group 3, Census Tract 4226.06, Maricopa County, Arizona",3240,1610,191,217,192,80,37,15,9,31,78,146,156,144,99,85,33,15,31,8,11,14,12,6,0,1630,208,202,142,89,29,19,10,32,113,152,176,139,102,66,37,27,27,7,21,18,7,3,4
1500000US040134226071,040134226071,"Block Group 1, Census Tract 4226.07, Maricopa County, Arizona",1711,702,13,16,25,13,7,6,4,6,12,19,13,24,16,24,39,23,28,30,45,62,71,89,117,1009,14,15,16,17,8,2,3,6,9,27,20,23,19,28,40,31,39,43,58,81,128,138,244
1500000US040134226072,040134226072,"Block Group 2, Census Tract 4226.07, Maricopa County, Arizona",1332,553,9,1,3,7,6,9,4,13,30,10,11,12,13,17,29,15,29,19,38,65,66,73,74,779,9,4,4,4,9,8,4,23,23,7,5,11,18,20,40,30,45,27,63,109,102,117,97
1500000US040134226073,040134226073,"Block Group 3, Census Tract 4226.07, Maricopa County, Arizona",1105,444,0,0,1,0,0,1,0,0,0,4,3,7,9,9,24,11,28,34,39,52,82,70,70,661,0,0,0,1,1,0,0,0,2,3,2,3,7,19,35,37,51,40,58,84,104,110,104
1500000US040134226091,040134226091,"Block Group 1, Census Tract 4226.09, Maricopa County, Arizona",2676,1223,68,86,75,47,26,11,7,43,73,54,68,67,87,85,74,31,43,33,33,37,42,53,80,1453,74,73,82,30,30,16,13,27,58,53,64,90,82,98,74,40,46,27,41,60,75,108,192
1500000US040134226092,040134226092,"Block Group 2, Census Tract 4226.09, Maricopa County, Arizona",1143,557,27,17,21,8,7,8,3,16,33,35,21,40,34,50,48,14,27,18,23,34,31,26,16,586,18,17,17,13,9,12,5,16,25,23,23,26,47,49,51,20,38,19,28,34,42,26,28
1500000US040134226101,040134226101,"Block Group 1, Census Tract 4226.10, Maricopa County, Arizona",1165,495,0,0,0,2,2,0,1,2,1,2,3,6,8,7,22,12,26,23,47,106,99,72,54,670,0,0,0,0,0,2,0,0,1,0,0,2,7,14,33,20,65,42,75,121,128,86,74
1500000US040134226102,040134226102,"Block Group 2, Census Tract 4226.10, Maricopa County, Arizona",1874,771,21,9,15,11,8,0,2,7,14,15,17,20,22,26,42,17,36,28,61,91,127,113,69,1103,17,16,10,12,8,3,3,10,7,17,13,16,18,33,48,34,67,55,90,160,159,169,138
1500000US040134226151,040134226151,"Block Group 1, Census Tract 4226.15, Maricopa County, Arizona",2112,1008,100,88,89,48,32,9,15,53,96,104,96,79,62,36,32,16,15,5,12,10,4,3,4,1104,109,77,95,47,31,22,21,55,136,109,99,75,69,56,29,14,17,8,14,9,5,2,5
1500000US040134226152,040134226152,"Block Group 2, Census Tract 4226.15, Maricopa County, Arizona",2131,1039,91,129,116,69,26,6,9,27,78,92,111,83,71,41,36,13,7,7,9,8,4,5,1,1092,119,105,105,54,38,6,10,35,99,100,102,77,83,49,37,13,15,6,13,9,5,10,2
1500000US040134226153,040134226153,"Block Group 3, Census Tract 4226.15, Maricopa County, Arizona",2455,1226,86,109,138,72,39,16,14,38,60,84,106,114,102,68,52,25,21,16,21,21,13,6,5,1229,95,102,111,66,38,13,9,36,66,80,122,105,121,76,64,18,22,19,13,21,11,12,9
1500000US040134226161,040134226161,"Block Group 1, Census Tract 4226.16, Maricopa County, Arizona",2439,1207,94,124,127,85,42,21,10,34,88,73,113,116,75,63,50,20,27,12,9,9,8,4,3,1232,94,122,131,67,31,9,15,37,71,114,106,106,87,69,46,22,34,15,16,16,6,9,9
1500000US040134226162,040134226162,"Block Group 2, Census Tract 4226.16, Maricopa County, Arizona",2074,989,46,55,55,27,18,12,7,18,40,48,69,58,58,47,53,19,37,21,45,72,94,62,28,1085,50,54,48,27,15,9,7,28,45,51,54,51,51,62,69,24,48,35,47,99,79,79,53
1500000US040134226171,040134226171,"Block Group 1, Census Tract 4226.17, Maricopa County, Arizona",1331,658,56,48,66,61,25,10,11,28,40,49,43,52,69,50,23,5,10,5,2,3,2,0,0,673,48,47,70,53,25,11,9,22,49,44,56,70,63,46,28,3,13,1,5,6,1,3,0
1500000US040134226172,040134226172,"Block Group 2, Census Tract 4226.17, Maricopa County, Arizona",1929,923,36,64,74,65,31,13,14,34,37,42,54,72,87,82,64,20,23,12,22,32,24,16,5,1006,38,58,85,61,33,19,14,27,39,48,59,82,95,94,79,25,26,17,20,29,24,21,13
1500000US040134226173,040134226173,"Block Group 3, Census Tract 4226.17, Maricopa County, Arizona",936,471,27,43,46,26,13,6,4,14,28,21,26,36,45,45,28,14,15,6,7,10,4,4,3,465,25,30,40,29,9,5,3,15,26,25,29,32,52,49,30,17,14,2,8,11,4,6,4
1500000US040134226174,040134226174,"Block Group 4, Census Tract 4226.17, Maricopa County, Arizona",1670,800,82,85,74,42,24,9,9,13,52,57,65,69,62,60,30,7,13,8,7,10,11,7,4,870,78,76,85,46,16,10,8,33,65,64,70,71,65,55,48,17,18,2,11,10,17,4,1
1500000US040134226181,040134226181,"Block Group 1, Census Tract 4226.18, Maricopa County, Arizona",1507,662,0,0,0,0,1,0,0,1,1,1,2,4,5,5,21,13,26,37,42,123,143,132,105,845,0,0,0,0,0,0,1,2,0,0,1,1,6,12,37,17,52,43,71,152,177,166,107
1500000US040134226182,040134226182,"Block Group 2, Census Tract 4226.18, Maricopa County, Arizona",1447,605,0,0,0,0,0,0,0,0,3,0,4,1,4,15,19,17,31,27,48,88,147,132,69,842,0,0,1,0,0,0,0,0,2,1,1,4,4,14,28,34,47,46,76,154,173,166,91
1500000US040134226201,040134226201,"Block Group 1, Census Tract 4226.20, Maricopa County, Arizona",1603,824,60,67,83,57,32,11,8,28,34,41,57,54,80,82,52,23,16,8,12,5,7,3,4,779,45,67,71,36,26,12,6,24,39,32,70,59,88,78,48,19,15,11,8,9,2,10,4
1500000US040134226202,040134226202,"Block Group 2, Census Tract 4226.20, Maricopa County, Arizona",1658,819,64,103,90,44,20,9,6,15,53,43,55,77,72,65,34,12,22,6,3,13,8,4,1,839,60,89,98,42,24,17,6,16,44,49,82,67,71,62,39,17,14,6,9,9,11,4,3
1500000US040134226211,040134226211,"Block Group 1, Census Tract 4226.21, Maricopa County, Arizona",843,407,54,42,51,24,2,2,1,10,43,38,35,30,23,20,11,3,4,2,0,9,1,1,1,436,56,57,40,25,8,4,3,5,41,57,37,29,20,13,10,3,10,1,6,3,4,2,2
1500000US040134226212,040134226212,"Block Group 2, Census Tract 4226.21, Maricopa County, Arizona",1768,876,80,91,75,50,20,11,6,28,52,67,98,69,75,50,33,13,15,7,12,13,6,2,3,892,75,80,83,50,24,10,8,22,41,68,100,79,76,55,42,6,24,14,9,10,9,2,5
1500000US040134226213,040134226213,"Block Group 3, Census Tract 4226.21, Maricopa County, Arizona",1691,831,55,88,100,57,23,14,9,22,36,43,68,81,76,55,31,17,19,12,8,8,5,3,1,860,61,96,114,56,18,7,12,11,51,49,72,77,85,52,33,12,22,5,8,8,4,2,5
1500000US040134226221,040134226221,"Block Group 1, Census Tract 4226.22, Maricopa County, Arizona",1879,924,64,70,90,65,27,21,10,30,53,77,72,82,62,64,47,14,16,11,11,9,18,7,4,955,60,83,91,48,30,10,12,33,60,69,70,84,91,61,43,11,23,13,13,20,16,3,11
1500000US040134226222,040134226222,"Block Group 2, Census Tract 4226.22, Maricopa County, Arizona",2101,1035,68,83,118,75,28,13,18,45,74,46,70,65,100,88,57,10,21,10,9,22,5,2,8,1066,52,96,101,59,42,20,11,48,90,55,68,87,88,90,55,25,21,11,12,15,10,3,7
1500000US040134226223,040134226223,"Block Group 3, Census Tract 4226.22, Maricopa County, Arizona",257,123,8,10,7,8,5,1,0,2,4,5,5,7,16,15,8,6,7,4,1,1,2,1,0,134,6,2,15,10,8,0,2,3,4,4,7,14,15,12,9,8,6,0,2,1,1,4,1
1500000US040134226231,040134226231,"Block Group 1, Census Tract 4226.23, Maricopa County, Arizona",2343,1071,126,117,106,74,28,19,14,60,118,80,91,54,45,60,35,5,11,3,10,10,4,0,1,1272,128,125,113,64,31,15,20,82,140,107,103,64,85,68,45,16,11,8,15,19,2,5,6
1500000US040134226232,040134226232,"Block Group 2, Census Tract 4226.23, Maricopa County, Arizona",2469,1223,161,165,145,48,37,8,8,26,81,110,120,98,91,49,39,11,13,1,5,1,2,3,1,1246,161,139,132,79,20,10,4,30,113,122,127,102,76,51,32,7,9,8,11,5,6,1,1
1500000US040134226241,040134226241,"Block Group 1, Census Tract 4226.24, Maricopa County, Arizona",1776,783,0,0,0,0,0,0,0,0,0,1,3,5,8,17,34,38,49,51,92,170,141,83,91,993,0,0,0,1,1,1,0,0,0,1,3,2,12,28,51,48,96,52,117,179,140,130,131
1500000US040134226242,040134226242,"Block Group 2, Census Tract 4226.24, Maricopa County, Arizona",995,430,0,0,0,1,0,1,0,1,1,0,1,4,5,17,23,23,40,31,53,85,63,44,37,565,2,0,0,0,1,0,0,0,0,1,0,6,11,22,51,23,47,52,61,99,84,59,46
1500000US040134226251,040134226251,"Block Group 1, Census Tract 4226.25, Maricopa County, Arizona",1688,774,59,52,38,25,17,10,8,22,47,37,46,47,55,51,52,22,22,22,19,32,46,23,22,914,49,39,45,30,13,13,5,37,56,54,49,40,53,67,51,31,46,26,39,45,38,48,40
1500000US040134226252,040134226252,"Block Group 2, Census Tract 4226.25, Maricopa County, Arizona",1422,515,1,3,1,0,3,4,2,1,7,0,3,3,15,29,45,14,29,21,35,60,58,68,113,907,1,0,0,2,2,0,0,2,3,1,4,10,18,39,41,35,43,31,38,68,89,155,325
1500000US040134226253,040134226253,"Block Group 3, Census Tract 4226.25, Maricopa County, Arizona",614,294,27,21,21,14,6,5,3,17,22,20,22,15,18,17,10,7,5,3,7,7,8,11,8,320,36,23,19,13,10,2,4,9,22,19,17,18,20,26,9,2,4,2,10,13,4,15,23
1500000US040134226261,040134226261,"Block Group 1, Census Tract 4226.26, Maricopa County, Arizona",1780,695,22,27,20,18,18,3,7,9,29,19,25,26,28,20,18,13,33,29,34,74,74,63,86,1085,25,33,24,18,9,6,3,9,14,21,17,21,27,36,45,23,49,30,50,91,97,134,303
1500000US040134226262,040134226262,"Block Group 2, Census Tract 4226.26, Maricopa County, Arizona",730,326,0,0,0,0,0,0,0,0,0,0,2,1,2,7,13,4,14,17,30,64,72,58,42,404,0,0,0,0,0,0,0,0,0,0,1,0,2,10,20,7,25,21,44,83,84,70,37
1500000US040134226271,040134226271,"Block Group 1, Census Tract 4226.27, Maricopa County, Arizona",1543,798,66,69,57,31,28,13,8,19,59,35,65,48,53,52,55,25,24,16,21,19,15,16,4,745,44,67,55,39,18,13,4,26,56,51,38,43,63,48,47,20,22,12,16,26,16,11,10
1500000US040134226272,040134226272,"Block Group 2, Census Tract 4226.27, Maricopa County, Arizona",1895,972,45,39,42,29,20,12,14,14,37,39,30,59,82,77,96,24,41,36,34,79,56,44,23,923,36,32,31,26,14,9,5,25,39,36,39,44,64,71,78,34,43,27,50,76,68,40,36
1500000US040134226281,040134226281,"Block Group 1, Census Tract 4226.28, Maricopa County, Arizona",672,338,17,8,12,18,2,2,3,10,15,18,14,26,25,37,21,22,11,8,19,15,20,9,6,334,15,16,27,10,8,4,3,6,10,16,19,22,19,22,35,8,22,9,12,18,19,5,9
1500000US040134226282,040134226282,"Block Group 2, Census Tract 4226.28, Maricopa County, Arizona",2944,1415,125,119,86,68,40,20,21,55,108,81,76,78,72,73,84,30,52,21,54,56,42,32,22,1529,129,120,77,50,44,20,19,64,98,88,96,72,83,76,95,33,58,36,57,71,67,46,30
1500000US040134226291,040134226291,"Block Group 1, Census Tract 4226.29, Maricopa County, Arizona",2251,1115,61,72,69,38,35,12,16,28,61,61,73,69,72,59,53,45,47,38,48,67,48,31,12,1136,60,72,66,46,27,6,9,17,53,54,82,49,57,71,78,23,62,45,61,90,45,40,23
1500000US040134226292,040134226292,"Block Group 2, Census Tract 4226.29, Maricopa County, Arizona",1375,680,52,73,68,31,21,15,8,30,45,48,53,58,38,41,32,15,12,5,8,12,9,5,1,695,52,58,71,46,17,12,6,32,47,39,68,58,50,38,29,9,24,6,16,11,3,1,2
1500000US040134226301,040134226301,"Block Group 1, Census Tract 4226.30, Maricopa County, Arizona",2373,1148,65,58,62,30,22,7,5,20,60,53,56,74,75,83,70,24,42,30,52,83,78,51,48,1225,58,54,62,35,23,6,5,28,43,62,49,47,69,76,92,31,48,44,63,105,92,75,58
1500000US040134226302,040134226302,"Block Group 2, Census Tract 4226.30, Maricopa County, Arizona",1497,748,52,44,46,24,14,8,12,25,35,34,55,38,57,58,57,16,23,14,21,47,33,25,10,749,41,41,43,23,17,4,7,16,40,39,51,31,57,57,58,15,26,21,34,47,38,30,13
1500000US040134226311,040134226311,"Block Group 1, Census Tract 4226.31, Maricopa County, Arizona",2296,1091,116,88,52,27,15,7,23,53,156,125,84,65,44,50,50,18,22,14,15,26,20,13,8,1205,115,84,52,29,26,7,12,67,170,128,96,68,47,68,56,15,28,19,24,35,32,19,8
1500000US040134226312,040134226312,"Block Group 2, Census Tract 4226.31, Maricopa County, Arizona",1587,769,56,51,72,39,23,3,9,25,26,42,65,65,65,51,56,11,31,11,23,23,6,9,7,818,43,56,61,47,14,8,5,19,42,52,57,81,57,68,55,20,27,20,26,20,15,11,14
1500000US040134226321,040134226321,"Block Group 1, Census Tract 4226.32, Maricopa County, Arizona",2283,1074,65,74,60,36,15,7,8,38,58,65,71,49,59,52,44,17,35,29,39,89,83,47,34,1209,54,63,78,32,23,13,9,28,62,71,72,58,51,51,63,30,53,51,70,102,93,49,33
